STANDARD_VALUE,ALogP,ALogp2,AMR,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,MW,AMW
1640,1.0759,1.15756081,55.4193,3,4,3,4,0,0,274.1681279,6.52781257
0.23,-0.8085,0.65367225,83.7262,4,4,3,4,2,2,477.1675323,7.574087815
256,-1.4127,1.99572129,93.3215,3,4,3,4,1,1,452.2531205,6.460758865
192000,-1.0988,1.20736144,83.5939,5,7,6,7,2,2,484.1369605,8.068949341
2.66,-0.5287,0.27952369,66.4512,4,4,3,4,2,2,455.1798113,7.461964119
0.471,-0.8085,0.65367225,83.7262,4,4,3,4,2,2,477.1675323,7.574087815
74100,-0.8098,0.65577604,84.8773,3,4,3,4,1,1,410.2061703,6.724691317
25200,-0.8098,0.65577604,84.8773,3,4,3,4,1,1,410.2061703,6.724691317
14,-2.5446,6.47498916,81.9144,5,6,5,6,2,2,674.3387544,7.024362025
14.4,-2.2566,5.09224356,79.0028,5,6,5,6,2,2,660.3231044,7.100248434
11.1,-1.9686,3.87538596,76.0912,5,6,5,6,2,2,646.3074543,7.181193937
9.64,-1.6806,2.82441636,73.1796,5,6,5,6,2,2,632.2918042,7.267721888
16.6,-1.3926,1.93933476,70.268,5,6,5,6,2,2,618.2761542,7.360430407
50,-2.4735,6.11820225,83.9386,5,6,5,6,2,2,708.2997821,7.37812273
24.9,-2.1855,4.77641025,81.027,5,6,5,6,2,2,694.284132,7.465420774
7.03,-1.8975,3.60050625,78.1154,5,6,5,6,2,2,680.2684819,7.558538688
18.3,-1.6095,2.59049025,75.2038,5,6,5,6,2,2,666.2528319,7.658078527
19.2,-1.3215,1.74636225,72.2922,5,6,5,6,2,2,652.2371818,7.764728355
75,-4.5198,20.42859204,51.5388,2,2,2,4,0,0,428.2939972,6.298441135
60,-4.5198,20.42859204,51.5388,2,2,2,4,0,0,504.3252973,6.465708939
620,-5.1352,26.37027904,60.7728,0,0,0,2,0,0,402.3034992,5.91622793
62,-3.5038,12.27661444,61.8874,2,4,4,6,0,0,536.3151265,6.703939082
0.48,-0.9747,0.95004009,53.8707,3,5,4,5,0,0,389.2103271,6.950184413
240,-1.8617,3.46592689,45.8735,2,4,4,4,0,0,531.277344,6.899705767
340,-1.2014,1.44336196,65.8651,4,7,6,7,1,1,618.3093724,7.026242869
37100,-1.274,1.623076,79.796,3,6,6,6,0,0,646.3770581,6.595684266
39000,-2.0871,4.35598641,80.2829,4,7,7,7,0,0,660.3563226,6.807797141
53000,-1.1315,1.28029225,73.4647,3,5,5,5,0,0,616.3664934,6.557090355
67700,-1.8617,3.46592689,45.8735,2,4,4,4,0,0,631.3086442,7.093355552
78000,-1.274,1.623076,79.796,3,6,6,6,0,0,646.3770581,6.595684266
1.00E+05,-1.1315,1.28029225,73.4647,3,5,5,5,0,0,616.3664934,6.557090355
101000,-1.8617,3.46592689,45.8735,2,4,4,4,0,0,581.2929941,7.003530049
102000,-1.2197,1.48766809,51.3756,2,4,4,4,0,0,545.2929941,6.816162426
215000,-1.0219,1.04427961,34.7043,1,3,3,3,0,0,399.2198292,6.766437783
0.33,-1.077,1.159929,48.174,3,5,4,5,1,1,375.194677,7.07914485
2.8,-1.1019,1.21418361,49.0492,3,5,4,5,1,1,377.2103271,6.858369584
227,-2.4446,5.97606916,113.756,6,4,4,6,2,2,618.3933768,6.441597675
71,-2.2383,5.00998689,125.4513,8,6,6,8,2,2,676.3988561,6.631361335
327,0.8611,0.74149321,67.3477,4,8,7,6,1,1,596.248664,7.644213641
4570,1.125,1.265625,68.1766,4,8,7,6,1,1,594.2330139,7.818855447
181,0.7987,0.63792169,62.4823,4,8,7,6,1,1,582.2330139,7.763106853
2770,0.8611,0.74149321,67.3477,4,8,7,6,1,1,596.248664,7.644213641
7160,1.125,1.265625,68.1766,4,8,7,6,1,1,594.2330139,7.818855447
551,0.7987,0.63792169,62.4823,4,8,7,6,1,1,582.2330139,7.763106853
4230,1.6542,2.73637764,77.6628,4,6,5,6,1,1,626.1739129,8.239130432
21840,2.6644,7.09902736,138.3309,3,3,3,3,2,2,454.3446953,5.751198675
25080,2.3691,5.61263481,135.4337,3,3,3,3,2,2,456.3603454,5.634078338
22310,1.4809,2.19306481,136.978,4,4,4,4,3,3,472.35526,5.76043
31030,2.2298,4.97200804,135.2225,3,3,3,3,2,2,456.3603454,5.634078338
25910,0.3768,0.14197824,121.9233,6,6,6,6,3,3,460.282489,6.305239575
24040,0.9465,0.89586225,122.9444,6,6,6,6,2,2,458.2668389,6.45446252
17140,0.3808,0.14500864,136.663,8,8,8,8,1,1,530.2879683,6.628599604
11580,0.5594,0.31292836,136.8518,5,5,5,5,2,2,502.3658247,5.841463078
12260,1.1291,1.27486681,137.8729,5,5,5,5,1,1,500.3501746,5.956549698
18350,1.7166,2.94671556,155.2371,7,7,7,7,0,0,570.3556539,6.267644549
9400,-0.4244,0.18011536,162.1979,9,9,9,9,1,1,628.3611332,6.477949827
30260,0.9816,0.96353856,143.0301,7,7,7,7,2,2,530.3243538,6.313385164
22630,0.187,0.034969,136.7208,7,7,7,7,3,3,516.3087037,6.374181528
18350,0.7828,0.61277584,137.2228,7,7,7,7,1,1,512.2774036,6.652953294
22970,1.3037,1.69963369,137.1639,6,6,6,6,2,2,500.3137891,6.253922364
26780,3.1854,10.14677316,135.5351,2,2,2,2,2,2,440.3654308,5.504567885
21110,3.3943,11.52127249,135.4776,3,3,3,3,2,2,454.3446953,5.751198675
23700,-0.5249,0.27552001,31.6205,2,2,2,3,1,1,214.1106131,7.137020436
49730,-1.3934,1.94156356,13.0125,0,1,1,2,0,0,174.091889,6.96367556
5290,-1.4841,2.20255281,12.028,0,1,1,2,0,0,250.1231891,7.146376832
16270,1.7994,3.23784036,134.4126,3,3,3,3,3,3,458.3759955,5.522602355
335,-0.6383,0.40742689,19.2029,2,4,4,3,1,2,218.0855412,8.077242266
313,-0.3737,0.13965169,23.946,2,3,3,3,1,2,234.0559907,8.668740395
99,-0.3659,0.13388281,24.8646,2,2,2,2,1,2,212.1313485,6.629104641
2600,-1.0079,1.01586241,19.3625,3,3,3,3,1,2,199.1109474,7.111105265
360,-1.2659,1.60250281,34.5029,2,2,2,2,1,2,202.1469986,6.125666624
606,-1.1698,1.36843204,25.6462,2,4,4,4,1,2,230.1055277,7.422758958
658,-0.9779,0.95628841,31.5913,2,2,2,2,1,2,188.1313485,6.27104495
1120,-1.088,1.183744,30.5592,2,3,3,3,1,2,190.1106131,6.789664752
429,-1.0079,1.01586241,19.3625,3,3,3,3,1,2,199.1109474,7.111105265
455,-1.376,1.893376,33.4708,2,3,3,3,1,2,204.1262631,6.584718166
150,-0.476,0.226576,23.8325,2,3,3,3,1,2,214.1106131,7.137020436
12800,0.2414,0.05827396,37.5525,4,4,4,4,1,1,336.1408676,7.639565174
14700,-0.5033,0.25331089,31.3781,5,5,5,5,1,1,320.1637113,7.276447983
5500,-0.9484,0.89946256,26.1578,4,4,4,4,1,1,304.1687966,7.073692945
19900,-0.7185,0.51624225,47.0767,6,6,5,6,1,1,325.1902604,6.91894171
8800,-0.5594,0.31292836,39.1449,4,4,4,4,1,1,296.2000968,6.439132538
20400,0.0219,4.80E-04,42.8055,5,5,5,5,1,1,297.1953457,6.604341016
26400,0.497,0.247009,42.0043,4,4,4,4,1,1,300.1408676,7.320508967
19700,-0.2477,0.06135529,35.8299,5,5,5,5,1,1,284.1637113,6.930822226
9800,-0.6928,0.47997184,30.6096,4,4,4,4,1,1,268.1687966,6.704219916
15500,-0.7696,0.59228416,33.059,5,5,5,5,2,2,269.1640456,6.901642195
24200,-0.7744,0.59969536,38.4006,6,6,6,6,1,1,318.1150468,7.95287617
12600,-0.8704,0.75759616,38.9242,5,5,5,5,1,1,302.1201322,7.746670056
12400,-1.4076,1.98133776,37.5679,5,5,5,5,2,2,373.2266459,6.785939016
28800,0.7737,0.59861169,43.8038,5,8,8,5,1,1,427.1983804,7.767243281
21600,0.1553,0.02411809,38.2417,5,6,6,5,1,1,377.201574,7.253876423
25500,0.5644,0.31854736,45.9683,5,5,5,5,1,1,437.1215079,8.406182844
20200,0.4199,0.17631601,42.9848,5,5,5,5,1,1,393.1720234,7.561000451
26700,-0.3646,0.13293316,49.3972,6,6,6,6,1,1,327.2059104,6.677671641
26400,-0.7731,0.59768361,44.646,6,6,6,6,2,2,313.1902604,6.808483921
15300,-0.5611,0.31483321,46.1795,5,5,5,5,1,1,311.2109958,6.483562413
14200,-0.6816,0.46457856,43.2284,4,4,4,4,1,1,310.2157468,6.330933609
25000,-0.2838,0.08054244,47.8523,5,5,5,5,1,1,311.2109958,6.483562413
22900,-1.8264,3.33573696,50.6129,5,5,5,5,1,1,351.2422959,6.386223562
18800,0.6004,0.36048016,58.0523,7,7,6,7,1,1,369.2164751,6.837342132
16600,-0.9741,0.94887081,42.6249,6,6,5,6,1,1,311.1746103,7.072150234
18400,-0.815,0.664225,34.6931,4,4,4,4,1,1,282.1844467,6.562428993
24900,-0.2337,0.05461569,38.3537,5,5,5,5,1,1,283.1796957,6.742373706
23200,0.2414,0.05827396,37.5525,4,4,4,4,1,1,286.1252176,7.529610989
14000,-0.5033,0.25331089,31.3781,5,5,5,5,1,1,270.1480612,7.109159505
8700,-0.9484,0.89946256,26.1578,4,4,4,4,1,1,254.1531466,6.869003962
286.4,-1.161,1.347921,62.4646,4,4,3,4,0,0,346.1448057,7.364783099
230.8,-2.1748,4.72975504,68.7484,6,6,4,6,0,0,367.1895917,7.061338301
70,-0.5393,0.29084449,60.2523,3,3,2,3,0,0,362.0993755,8.046652788
383.5,-1.7847,3.18515409,57.1717,7,6,5,7,0,0,670.34201,7.207978602
135.4,-0.768,0.589824,55.5432,3,5,4,6,0,0,329.1739416,7.003700885
240.6,-1.4169,2.00760561,63.6416,5,5,4,5,0,0,418.2256428,6.856158079
82.5,-1.3934,1.94156356,57.8518,4,4,3,4,0,0,385.2154125,6.878846652
231.5,-1.0888,1.18548544,64.6274,3,5,4,5,0,0,342.1943427,6.709692994
268.8,-0.4856,0.23580736,77.4454,5,5,4,5,0,0,460.272593,6.575322757
82.5,-0.6429,0.41332041,74.8839,3,5,4,5,0,0,422.1205048,7.964537827
650,-0.7299,0.53275401,56.2767,6,6,6,6,1,2,332.1749446,7.381665436
2530000,-3.3142,10.98392164,43.9386,4,8,6,10,4,4,358.1389531,8.13952166
1070000,-3.6022,12.97584484,46.8502,4,8,6,10,4,4,372.1546031,7.918183045
1060000,-3.8902,15.13365604,49.7618,4,8,6,10,4,4,386.1702532,7.723405064
1790000,-4.1782,17.45735524,52.6734,4,8,6,10,4,4,400.1859032,7.55067742
1430000,-4.4662,19.94694244,55.585,4,8,6,10,4,4,414.2015533,7.396456309
930000,-4.7542,22.60241764,58.4966,4,8,6,10,4,4,428.2172034,7.257918701
1700000,-3.3142,10.98392164,43.9386,4,8,6,10,4,4,434.1702532,8.040189874
1670000,-3.3142,10.98392164,43.9386,4,8,6,10,4,4,434.1702532,8.040189874
2100000,-3.3142,10.98392164,43.9386,4,8,6,10,4,4,434.1702532,8.040189874
1090,-0.5293,0.28015849,78.8695,4,4,3,4,2,3,449.1362322,7.879583021
6.96,-1.5528,2.41118784,78.1106,4,4,3,4,2,2,443.2065047,7.035023884
38.4,-2.1288,4.53178944,83.9338,4,4,3,4,2,2,471.2378048,6.829533403
30.1,-2.4168,5.84092224,86.8454,4,4,3,4,2,2,485.2534549,6.739631318
32.7,-2.7048,7.31594304,89.757,4,4,3,4,2,2,499.2691049,6.656921399
35.2,-1.8408,3.38854464,81.0222,4,4,3,4,2,2,457.2221547,6.927608405
97,-1.2648,1.59971904,75.199,4,4,3,4,2,2,429.1908546,7.15318091
38600,-0.2231,0.04977361,44.6516,3,4,3,4,1,1,248.1524779,6.530328365
6400,-1.6443,2.70372249,62.8563,7,6,4,7,0,0,306.1691906,6.958390695
6600,-1.3169,1.73422561,55.0305,7,6,4,7,0,0,278.1378904,7.319418169
7250,-0.4311,0.18584721,34.8722,6,5,3,6,0,0,194.0803756,8.086682315
9000,-0.6184,0.38241856,19.219,6,5,4,6,3,3,152.0334254,10.13556169
56,1.2645,1.59896025,44.7356,5,4,3,5,0,0,310.0655098,8.859014565
560,0.2698,0.07279204,34.8262,5,4,3,5,0,0,338.1201322,8.050479338
800,2.3543,5.54272849,43.253,5,8,7,6,0,0,346.0711313,9.613086981
1650,0.4133,0.17081689,43.4988,2,4,4,4,0,0,389.1990937,6.949983817
2100,0.2391,0.05716881,48.3153,2,4,4,4,0,0,401.1990937,7.038580592
2370,7.00E-04,4.90E-07,57.0003,3,5,5,5,0,0,356.2099928,6.596481347
3710,-0.2805,0.07868025,45.3125,2,5,5,5,0,0,405.1940083,7.108666813
4270,0.4314,0.18610596,41.8867,2,6,6,7,0,0,420.1685219,7.63942767
8640,-0.09,0.0081,56.0158,3,5,5,5,0,0,432.2412929,6.753770201
19600,-0.1251,0.01565001,23.3651,2,2,2,2,0,0,365.1779644,7.160352242
27200,0.5362,0.28751044,45.7609,2,4,4,4,0,0,323.1521435,7.181158745
36800,0.3628,0.13162384,47.5688,2,4,4,4,0,0,327.1834437,6.677213136
54000,-0.0638,0.00407044,41.464,2,4,4,4,0,0,387.1834437,7.170063771
345000,-0.4503,0.20277009,48.0557,3,5,5,5,0,0,341.1627082,7.107556421
750,0.7117,0.50651689,32.6645,5,6,5,6,0,0,312.111007,8.002846333
17000,0.2432,0.05914624,69.9839,3,5,3,5,0,0,266.1630426,6.491781526
500,1.3679,1.87115041,41.2608,5,7,6,5,0,0,330.0762167,9.430749048
1400,0.9118,0.83137924,34.7451,5,4,3,5,0,0,358.0655098,9.181166917
1100,0.3661,0.13402921,40.7391,5,5,4,6,0,0,368.1306969,8.002841237
200,1.9192,3.68332864,45.7784,5,7,6,5,0,0,344.0918668,9.055049125
28000,0.2617,0.06848689,42.7502,2,4,4,4,1,1,246.0892089,7.690287779
67000,0.2617,0.06848689,42.7502,2,4,4,4,1,1,246.0892089,7.690287779
550,0.0984,0.00968256,41.4408,3,4,3,4,1,1,320.1524779,7.276192679
300,0.6867,0.47155689,48.2676,5,4,3,5,0,0,324.0811598,8.528451575
460,-0.2287,0.05230369,37.9967,2,4,4,4,0,0,375.1834437,7.078932899
570,0.0217,4.71E-04,42.2905,2,4,4,4,0,0,389.1990937,6.949983817
2400000,1.6871,2.84630641,43.9571,1,3,3,3,1,1,230.0942943,7.422396591
2.90E+07,-0.1903,0.03621409,19.0998,1,3,3,3,1,1,162.0316941,9.001760781
69000,1.5296,2.33967616,44.5883,1,4,4,4,0,0,270.0892089,7.943800263
150000,1.1778,1.38721284,42.2409,1,3,3,3,0,0,228.0786442,7.864780836
240000,1.6319,2.66309761,50.285,1,4,4,4,0,0,260.104859,7.4315674
390000,2.0804,4.32806416,66.5049,3,5,5,5,0,0,328.1310737,7.457524403
130000,0.5153,0.26553409,44.3569,2,4,4,4,2,2,246.0892089,7.690287779
68000,-1.4852,2.20581904,75.1635,7,9,9,9,4,4,408.1420323,7.700793063
1410,-0.7681,0.58997761,44.289,3,5,5,5,1,1,405.1940083,7.108666813
1570,0.3028,0.09168784,31.5534,2,4,4,3,0,0,363.1634572,7.411499126
2400,0.8095,0.65529025,34.6316,5,4,3,5,0,0,338.1201322,8.050479338
1060,0.0724,0.00524176,36.3816,5,5,5,5,0,0,423.194677,7.424468018
13000,-0.2644,0.06990736,37.8505,6,6,5,6,0,0,437.1739416,7.806677529
4150,0.4799,0.23030401,43.4661,5,5,4,5,0,0,470.1397203,8.248065268
200,-0.2796,0.07817616,56.8889,5,4,3,5,0,0,346.1827325,6.923654649
100,0.0831,0.00690561,57.9295,5,4,3,5,0,0,376.11246,8.176357825
300,0.9761,0.95277121,52.6577,5,7,6,5,0,0,404.0685445,9.62067963
800,0.218,0.047524,42.142,5,5,4,6,0,0,292.0993968,8.113872132
800,0.9118,0.83137924,40.3283,5,4,3,5,0,0,276.1044821,7.888699489
26,-0.0313,9.80E-04,47.2076,5,4,3,5,0,0,336.0811598,8.617465637
100,1.0141,1.02839881,40.4418,5,4,3,5,0,0,296.0498597,9.251558116
15800,-0.6905,0.47679025,33.7919,4,4,4,4,2,2,318.1844467,6.917053189
556,0.0538,0.00289444,39.4075,3,3,3,3,2,2,351.1502254,7.471281391
65,-0.1722,0.02965284,38.8368,4,4,3,4,2,2,365.1294899,7.937597607
22800,-0.3728,0.13897984,32.0714,5,5,5,5,1,1,333.1477268,7.571539247
942,0.499,0.249001,43.7177,3,3,3,3,1,1,441.1971756,7.35328626
801,0.273,0.074529,43.147,4,4,3,4,1,1,455.1764401,7.714854917
50,0.2698,0.07279204,34.8262,5,4,3,5,0,0,312.1044821,8.213275846
70,-3.4276,11.74844176,46.575,0,2,2,4,0,0,330.2307282,6.115383856
120,-3.7156,13.80568336,49.4866,0,2,2,4,0,0,344.2463783,6.039410145
22000,-1.636,2.676496,45.66,0,8,8,4,0,0,424.1585473,8.31683426
3600,-0.1001,0.01002001,48.5227,1,7,7,5,0,0,394.1266177,8.385672718
21.5,-0.9488,0.90022144,40.6141,3,3,3,3,2,3,289.1345753,7.228364383
17500,-0.2337,0.05461569,38.3537,5,5,5,5,1,1,333.1953457,6.941569703
25800,-0.815,0.664225,34.6931,4,4,4,4,1,1,332.2000968,6.779593812
78.715,-0.5282,0.27899524,20.235,2,3,3,2,1,2,216.1062766,7.451940574
615.8,-1.0597,1.12296409,26.6783,2,3,3,3,1,2,228.1262631,6.912917065
3370,0.5686,0.32330596,47.3355,3,3,2,3,0,0,326.1452843,7.247672985
6,1.5564,2.42238096,64.1814,4,5,4,5,1,1,469.2729274,6.703898962
1000,-0.6429,0.41332041,43.967,4,4,3,4,2,3,235.1684623,6.188643745
50000,0.2006,0.04024036,62.4924,2,2,2,3,0,0,234.152775,6.003917308
18.15,0.4666,0.21771556,52.3347,2,5,5,5,0,0,429.1940083,7.274474718
8.32,-0.2636,0.06948496,24.9781,2,2,2,2,1,2,232.0767261,8.002645727
234,-0.8876,0.78783376,64.0667,5,6,6,6,2,3,393.2052417,7.021522174
338,-0.1757,0.03087049,60.6409,5,7,7,8,2,3,408.1797552,7.558884356
58,-0.8876,0.78783376,64.0667,5,6,6,6,2,3,393.2052417,7.021522174
309,-0.1757,0.03087049,60.6409,5,7,7,8,2,3,408.1797552,7.558884356
191,-0.1757,0.03087049,60.6409,5,7,7,8,2,3,408.1797552,7.558884356
109.95,-0.8465,0.71656225,74.5268,4,5,4,5,1,1,373.2729274,6.020531086
1699.12,0.7668,0.58798224,53.7621,4,6,5,6,1,1,367.1895917,7.061338301
8,-1.1098,1.23165604,76.6808,1,1,1,3,0,0,406.2984138,5.974976674
152.025,0.3055,0.09333025,62.8804,4,5,4,5,1,1,317.2103271,6.344206542
970.255,1.0232,1.04693824,57.8397,4,5,4,5,0,0,289.179027,6.572250613
460.13,0.8302,0.68923204,51.1585,4,5,4,5,1,1,351.194677,6.886170138
1799.435,1.5629,2.44265641,52.0619,4,5,4,5,1,1,371.1400546,7.732084471
4198.795,-2.2223,4.93861729,11.5613,1,1,1,3,2,2,199.087138,7.657197614
17680,0.2698,0.07279204,50.481,3,3,2,3,0,0,329.1415788,7.480490428
17390,1.5538,2.41429444,61.4852,3,3,2,3,0,0,357.172879,7.14345758
8720,0.1662,0.02762244,65.1126,3,5,4,5,0,0,389.1627082,7.483898235
16320,1.7584,3.09197056,61.7122,3,3,2,3,0,0,397.0636341,9.024173503
11810,1.2292,1.51093264,52.226,3,5,4,3,0,0,365.1227352,8.298243982
9760,1.59,2.5281,58.261,3,7,6,9,0,0,419.1117353,8.731494485
15750,3.247,10.543009,72.9434,3,3,2,3,0,0,464.9856894,10.56785658
18060,1.5538,2.41429444,61.4852,3,3,2,3,0,0,357.172879,7.14345758
22040,1.7584,3.09197056,61.7122,3,3,2,3,0,0,397.0636341,9.024173503
15120,1.2292,1.51093264,52.226,3,5,4,3,0,0,365.1227352,8.298243982
13840,0.2698,0.07279204,50.481,3,3,2,3,0,0,429.172879,7.66380141
54000,-0.5993,0.35916049,46.1549,2,4,4,4,1,1,171.1371622,5.901281454
3.31,-3.9712,15.77042944,136.8092,6,8,6,8,0,0,690.5084066,5.952658678
138000,-1.9653,3.86240409,60.5051,2,6,6,6,0,0,489.2515232,6.890866524
140,-1.5309,2.34365481,36.5844,4,4,4,4,1,1,372.2313969,6.64698923
360000,-1.9135,3.66148225,53.1893,2,5,5,5,0,0,459.2409585,6.854342665
2820,-1.8617,3.46592689,45.8735,2,4,4,4,0,0,429.2303939,6.813180855
1050000,-1.1174,1.24858276,51.4891,2,4,4,4,0,0,463.1914215,7.352244786
40000,-1.9135,3.66148225,53.1893,2,5,5,5,0,0,459.2409585,6.854342665
594000,-1.1174,1.24858276,51.4891,2,4,4,4,0,0,463.1914215,7.352244786
168600,-0.2421,0.05861241,26.4156,1,4,4,4,1,1,192.0422587,8.729193579
2.8,-0.7937,0.62995969,43.0199,4,7,6,7,1,1,508.199822,7.699997303
0.56,-0.441,0.194481,53.0104,4,7,6,7,1,1,460.199822,7.422577774
5.7,-0.0035,1.22E-05,58.2867,4,7,6,7,1,1,396.1685219,7.474877771
4,-1.0188,1.03795344,56.5424,4,7,6,7,1,1,474.2154721,7.295622647
11.7,-2.4194,5.85349636,66.1862,4,7,6,7,1,1,530.2780723,6.886728212
21.8,-2.7074,7.33001476,69.0978,4,7,6,7,1,1,544.2937224,6.80367153
70,-1.6342,2.67060964,67.2798,4,7,6,7,1,1,516.2624223,6.97651922
14,-0.6189,0.38303721,69.0241,4,7,6,7,1,1,438.2154721,7.067991485
101,-0.0183,3.35E-04,45.7137,3,7,6,8,1,1,373.1637708,7.463275417
780,-0.3068,0.09412624,41.3772,5,5,5,5,1,2,285.1477268,7.128693171
84.705,-0.0442,0.00195364,29.2123,2,2,2,2,1,2,244.0767261,8.13589087
4.485,-0.0442,0.00195364,29.2123,2,2,2,2,1,2,244.0767261,8.13589087
69.04,-0.2636,0.06948496,24.9781,2,2,2,2,1,2,232.0767261,8.002645727
42.43,-0.0442,0.00195364,29.2123,2,2,2,2,1,2,244.0767261,8.13589087
121.3333333,-0.8358,0.69856164,56.7509,5,5,5,5,2,3,363.194677,6.98451302
192,-0.3561,0.12680721,57.6234,5,6,6,5,2,3,381.1852552,7.330485677
169.3333333,-0.1938,0.03755844,62.253,5,5,5,5,2,3,377.2103271,6.858369584
15,1.3915,1.93627225,60.7141,4,5,4,5,1,1,379.2259772,6.653087319
26,2.1026,4.42092676,57.4505,4,5,4,5,1,1,365.2103271,6.763154206
10,1.1255,1.26675025,56.7968,4,5,4,5,1,1,365.2103271,6.763154206
78,2.1026,4.42092676,57.4505,4,5,4,5,1,1,365.2103271,6.763154206
0.7,-2.19,4.7961,77.1742,4,4,2,6,2,2,480.2058817,7.275846692
100,-2.4473,5.98927729,55.4689,1,3,3,4,0,0,380.2225688,6.555561531
12.5175,-5.0394,25.39555236,137.7416,4,8,6,12,0,0,754.535684,6.084965193
17.388,-3.7536,14.08951296,138.9958,6,8,6,8,0,0,694.5397067,5.787830889
120,-2.1504,4.62422016,66.0326,2,3,3,5,0,0,435.264768,6.496489074
139,-2.8184,7.94337856,59.8262,1,2,2,3,0,0,392.2589543,6.226332608
50,-2.2141,4.90223881,50.1221,1,2,2,3,0,0,402.2433043,6.48779523
11.49,-6.4632,41.77295424,144.5932,4,6,4,8,0,0,724.5866569,5.660833257
22,-1.7096,2.92273216,51.4368,3,2,2,4,0,0,402.2545376,6.487976414
1820,-0.1769,0.03129361,30.6809,2,3,3,3,0,0,345.172879,7.044344469
3060,-0.1155,0.01334025,71.9799,3,4,3,4,0,0,344.2463783,6.039410145
94,1.1713,1.37194369,56.4368,4,5,4,5,1,1,289.179027,6.572250613
0.008,-1.0834,1.17375556,70.4849,5,4,3,5,3,3,536.2109671,7.552267142
1020000,1.3349,1.78195801,47.5793,2,2,2,2,0,0,312.1660198,6.786217821
759.3333333,1.3915,1.93627225,60.7141,4,5,4,5,1,1,379.2259772,6.653087319
10.2,1.4606,2.13335236,51.9484,4,5,4,5,1,1,351.194677,6.886170138
380.095,-0.1599,0.02556801,29.3351,1,3,3,3,1,1,192.0786442,7.387640163
60,0.8825,0.77880625,58.8142,4,4,3,5,0,0,363.0582389,9.076455973
810.7075,-1.685,2.839225,38.2035,2,4,4,4,1,1,335.1997624,6.703995248
164.98,-1.4419,2.07907561,55.7968,3,3,3,3,1,1,362.2358136,6.355014273
3.6075,-1.077,1.159929,48.174,3,5,4,5,1,1,375.194677,7.07914485
0.95125,-1.077,1.159929,48.174,3,5,4,5,1,1,375.194677,7.07914485
0.57125,-1.0146,1.02941316,53.0394,3,5,4,5,1,1,389.2103271,6.950184413
0.330333333,-1.077,1.159929,48.174,3,5,4,5,1,1,375.194677,7.07914485
1.4,-1.5554,2.41926916,57.4514,4,7,6,7,1,1,488.2311221,7.179869443
29.3,-2.881,8.300161,96.1914,6,9,8,9,1,1,643.3621363,6.70168892
27.4,-2.593,6.723649,93.2798,6,9,8,9,1,1,629.3464862,6.767166519
26.2,-2.305,5.313025,90.3682,6,9,8,9,1,1,615.3308362,6.837009291
21.1,-2.017,4.068289,87.4566,6,9,8,9,1,1,601.3151861,6.911668806
54.6,-0.2735,0.07480225,41.7515,3,5,4,5,1,1,404.2099928,6.969137806
100.9825,-0.4423,0.19562929,42.3819,2,4,4,4,0,0,345.1841124,7.044573722
0.8,-0.5715,0.32661225,59.5492,3,5,5,5,0,0,405.2416272,6.643305364
14,-1.4135,1.99798225,47.3249,4,6,6,6,1,1,475.1929628,7.542745441
12.01,-1.1766,1.38438756,49.2063,4,3,3,4,1,1,361.2154125,6.689174305
6.78,-0.1656,0.02742336,53.6998,3,3,3,3,0,0,378.1765845,7.135407254
4.285,-0.3903,0.15233409,58.7948,4,3,3,4,0,0,389.2467126,6.48744521
45.23666667,-1.5758,2.48314564,44.4818,2,3,3,2,1,1,314.2158271,6.284316542
13.06,-1.3112,1.71924544,49.2249,2,2,2,2,1,1,330.1862765,6.603725531
389.6833333,-1.4135,1.99798225,49.1114,2,2,2,2,1,1,310.240899,5.853601867
169.91,0.0775,0.00600625,28.7682,2,2,2,2,1,1,322.1236763,7.66961134
129.6066667,-1.4135,1.99798225,49.1114,2,2,2,2,1,1,310.240899,5.853601867
22,0.385,0.148225,46.8483,4,5,4,5,2,2,261.1477268,6.872308601
44.41666667,0.2162,0.04674244,48.0409,2,5,5,5,0,0,415.1783583,7.413899255
1.55,-5.2573,27.63920329,70.4926,6,6,6,7,5,7,638.3971195,6.649969995
4.1,-1.9129,3.65918641,85.7079,7,7,6,7,2,2,578.3733101,6.498576518
40.8,0.2827,0.07991929,41.1516,4,5,4,5,2,2,323.1633769,7.181408376
160.9,0.8302,0.68923204,51.1585,4,5,4,5,1,1,351.194677,6.886170138
3500.25,0.8186,0.67010596,46.4463,4,5,4,5,1,1,337.179027,7.024563062
4898.895,0.4866,0.23677956,27.4495,0,3,3,3,0,0,182.0942943,6.744233123
56.7,0.385,0.148225,46.8483,4,5,4,5,2,2,261.1477268,6.872308601
7,0.2261,0.05112121,116.6964,6,9,9,9,2,2,526.2202827,7.308615037
1,0.2779,0.07722841,109.3806,6,8,8,8,2,2,496.209718,7.297201735
87.05,-0.5282,0.27899524,20.235,2,3,3,2,1,2,216.1062766,7.451940574
3801.26,-1.7578,3.08986084,23.5846,3,3,3,3,2,4,213.1265975,6.875051532
28.09,-0.3478,0.12096484,23.2525,2,4,4,5,1,2,243.1007767,7.841960537
100,-0.3659,0.13388281,24.8646,2,2,2,2,1,2,212.1313485,6.629104641
0.83,0.7424,0.55115776,44.5293,2,2,2,2,1,2,284.1080262,7.678595303
